order_id,product_id,quantity
5e75b8f4-e03e-462f-8a91-027bfaf3e8b4,c7050c3b-a898-424d-8d98-ab0aaad7bef4,3
c615ea16-2b87-471c-a40e-f1a1b81df308,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc,2
1747e0c2-2649-4b8b-8048-540425302a8f,80eda933-749d-4fc6-91d5-613d29eb126f,2
44f19d9b-6f8d-4c04-8c1e-ee05a171a48a,689fb64e-a4a2-45c5-b9f2-480c2155624d,4
906ac891-d7a7-4d50-b4c6-c982fae2fc2d,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc,4
885ebd5d-6a82-4802-a241-2e52e223df5a,64d39754-03e4-4fa0-b1ea-5f4293315f67,2
05202733-0e17-4726-97c2-0520c024ab85,689fb64e-a4a2-45c5-b9f2-480c2155624d,4
97c51e08-8026-44cb-af4b-15f8011e4931,bb19d194-e1bd-4358-819e-cd1f1b401c0c,4
44f19d9b-6f8d-4c04-8c1e-ee05a171a48a,b66a7143-c18a-43bb-b5dc-06bb5d1d3160,2
55288bb6-9a28-483f-a005-ceef70079c72,615695d3-8ffd-4850-bcf7-944cf6d3685b,1
6abeb560-cfb9-4726-8d7d-612f3cd3763e,4cda01b9-62e2-46c5-830f-b7f262a58fb1,3
22767af6-bb3e-4d35-b11c-05c12aa38138,4cda01b9-62e2-46c5-830f-b7f262a58fb1,4
e42ba9a9-986a-4f00-8dd2-5cf8462c74ea,843b6553-dc6a-4fc4-bceb-02cd39af0168,2
906ac891-d7a7-4d50-b4c6-c982fae2fc2d,5ceddd13-cf00-481f-9285-8340ab95d06d,4
4187e4d5-0629-4725-8ff5-1e88bf584dc2,37e0062f-bd15-4c3e-b272-558a86d90598,3
fafde59f-fc4a-4d5f-865e-ff13c8ab6d06,e8b6528e-a830-4d03-a027-473b411c7f02,4
3321aeb4-f209-48bf-ba63-84f3a14eaa50,689fb64e-a4a2-45c5-b9f2-480c2155624d,4
c49ed1e6-c56b-4681-bef8-cf8d99404832,843b6553-dc6a-4fc4-bceb-02cd39af0168,4
224b19e0-eaef-4749-8ca7-72e9d99e07e8,e706ab70-b396-4d30-a6b2-a1ccf3625b52,2
e2510e94-b61f-4d8f-bf5f-7c13f609f272,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af,3
0db4263a-5b43-488c-b9d8-9592c9f4d549,37e0062f-bd15-4c3e-b272-558a86d90598,4
0b43de27-5e08-4c20-a21d-44e786835265,c7050c3b-a898-424d-8d98-ab0aaad7bef4,3
e2c5c29c-2e3c-4e56-9db0-98f13c20b59d,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,2
497e5ef8-5bf6-424c-9d05-f5a467c2d23a,b66a7143-c18a-43bb-b5dc-06bb5d1d3160,1
871d9861-ea19-47a1-950d-c3198128acef,b86ae24b-6f59-47e8-8adc-b17d88cbd367,1
191f7ddb-6fac-4ced-905c-307b6b8a1f29,689fb64e-a4a2-45c5-b9f2-480c2155624d,3
6b2a45d9-fe4f-4b4d-896d-54c08a71a80f,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,2
175d8fb5-2c45-45b5-9fe3-7b3987d05b2d,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,1
3ca15482-7645-4af2-bb53-7a853432a492,a88a23ef-679c-4743-b151-dc7722040d8c,4
da8cbe31-46f8-4b5c-806a-11ba9c40df9a,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc,2
44f19d9b-6f8d-4c04-8c1e-ee05a171a48a,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,4
8329a65b-7ddf-4250-aeee-bd625f8a401a,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,4
e2b27601-37f6-413d-9377-ed9a3a8a5ac8,5b50b820-1d0a-4231-9422-75e7f6b0cecf,1
727e8c88-6cf8-497a-ae3c-3a781c5b70c3,5ceddd13-cf00-481f-9285-8340ab95d06d,4
8899a38e-2c99-46ea-adb4-526c3a1fac38,e2e78dfc-f25c-4fec-a002-8e280d61a2f2,2
3fb5a1fd-bf02-4ca0-bb26-4ff4c4a4af74,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af,4
f684e5fd-154c-4b52-9b35-1ccc7e74190f,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,4
19f1c3c5-3840-4d33-8d88-30fad93fa25e,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,1
ac999da3-2fbb-40e8-94cc-30d61d765b07,bb19d194-e1bd-4358-819e-cd1f1b401c0c,1
a484481e-ee94-486a-ab20-50c70f8c6674,d3e228db-8ca5-42ad-bb0a-2148e876cc59,3
7023672d-7f59-4b86-be86-4d4621ad06ae,4cda01b9-62e2-46c5-830f-b7f262a58fb1,4
0669a520-9c7e-424d-a279-ee96f6f25aec,843b6553-dc6a-4fc4-bceb-02cd39af0168,3
f684e5fd-154c-4b52-9b35-1ccc7e74190f,58b575f2-2192-4a53-9d21-df9a0c14fc25,4
8899a38e-2c99-46ea-adb4-526c3a1fac38,c17e63f7-0d28-4a95-8248-b01ea354840e,1
4a67cffa-e7bc-4d30-bc97-f2c9a71334d1,bb19d194-e1bd-4358-819e-cd1f1b401c0c,2
29d20dcd-d0c4-4bca-a52d-fc9363b5d7c6,e5ee99b6-519f-4218-8b41-62f48f59f700,3
f6eed630-9b01-4f64-81eb-f13be001f2b6,74aeb414-e3dd-4e8a-beef-0fa45225214d,3
63505de8-b2e8-4588-8f0d-b1121bfb75f8,bb19d194-e1bd-4358-819e-cd1f1b401c0c,3
2795df92-ee7d-4992-bab2-15dbb2b2ab36,64d39754-03e4-4fa0-b1ea-5f4293315f67,4
80768346-2426-4f4a-a8ba-4f7768139f94,e2e78dfc-f25c-4fec-a002-8e280d61a2f2,4
3fb5a1fd-bf02-4ca0-bb26-4ff4c4a4af74,74aeb414-e3dd-4e8a-beef-0fa45225214d,2
db90b250-70b2-44d1-b20c-4d795edd020c,bb19d194-e1bd-4358-819e-cd1f1b401c0c,4
92d3887f-6f9e-4e3f-85a8-3da52d46cd45,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d,4
4d84f125-234d-4f3c-a54d-41172b453510,64d39754-03e4-4fa0-b1ea-5f4293315f67,3
a3bc2320-2520-43fc-8a33-7d126e06e324,689fb64e-a4a2-45c5-b9f2-480c2155624d,1
53aa67bb-9718-44bf-8b08-dc5e853a7166,689fb64e-a4a2-45c5-b9f2-480c2155624d,1
4fe7882d-a063-4afc-95c5-a80430305a22,e706ab70-b396-4d30-a6b2-a1ccf3625b52,1
2bfad5b6-b4ad-47e2-a316-8b7dc7fbc246,843b6553-dc6a-4fc4-bceb-02cd39af0168,3
1eb77dda-3387-4242-ba28-0b371ea785cf,80eda933-749d-4fc6-91d5-613d29eb126f,3
cc2bd924-fb17-408c-93b5-cc01cf8e9ef0,74aeb414-e3dd-4e8a-beef-0fa45225214d,4
40f5d51c-0a3c-481a-96e8-0784818e082d,d3e228db-8ca5-42ad-bb0a-2148e876cc59,1
8899a38e-2c99-46ea-adb4-526c3a1fac38,bb19d194-e1bd-4358-819e-cd1f1b401c0c,3
f684e5fd-154c-4b52-9b35-1ccc7e74190f,80eda933-749d-4fc6-91d5-613d29eb126f,2
b3bbc1b2-11bf-4a7f-8424-8c6fb14d753b,689fb64e-a4a2-45c5-b9f2-480c2155624d,3
23a3e7b2-abb0-4642-9291-4af619ae2d3c,579f4cd0-1f45-49d2-af55-9ab2b72c3b35,4
71eb1669-8706-4ef4-8a4c-0def78871dc4,37e0062f-bd15-4c3e-b272-558a86d90598,3
8502b2de-ada6-4a20-8625-092835744bd8,e5ee99b6-519f-4218-8b41-62f48f59f700,2
eb047506-bf59-4d29-b134-6a9d80235f3f,e706ab70-b396-4d30-a6b2-a1ccf3625b52,1
ec9be902-7557-431c-824d-5c157c191697,be49171b-9f72-4fc9-bf7a-9a52e259836b,1
912c0b79-532d-4710-bf23-0f9e227b5864,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af,3
e9891ca7-3306-4f75-93fd-c04b976f9641,5b50b820-1d0a-4231-9422-75e7f6b0cecf,1
c36d3573-1c28-4240-8c17-c874a80cca6c,579f4cd0-1f45-49d2-af55-9ab2b72c3b35,1
459c78e2-335c-47c9-9c9e-cf4d11a3e1fe,be49171b-9f72-4fc9-bf7a-9a52e259836b,1
0ac61965-6392-4fe3-bb4f-292438c37de0,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc,3
ef4b32fb-3859-441a-a4cc-1ca197f78aeb,5b50b820-1d0a-4231-9422-75e7f6b0cecf,2
f61a095b-7537-4869-aeff-1433277fa898,843b6553-dc6a-4fc4-bceb-02cd39af0168,1
431ed9a0-8475-4928-a7b2-81db3f1a2dea,e2e78dfc-f25c-4fec-a002-8e280d61a2f2,2
92d3887f-6f9e-4e3f-85a8-3da52d46cd45,64d39754-03e4-4fa0-b1ea-5f4293315f67,1
74bae4ca-0322-4e54-ac94-ba84bc63657e,35550082-a52d-4301-8f06-05b30f6f3616,1
1fa7bc74-ee64-4aa8-8df3-f8066532eb9c,b86ae24b-6f59-47e8-8adc-b17d88cbd367,1
88971e55-2d81-493c-bd7f-2e1efc4c0153,b66a7143-c18a-43bb-b5dc-06bb5d1d3160,2
f5e96989-b540-486f-bb13-1f4297c194bd,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,4
3dd8be7e-c2c0-4141-953f-1ce79cff87b8,37e0062f-bd15-4c3e-b272-558a86d90598,3
5f994f7e-2e13-4720-99ed-cfbdcdfd6e2a,35550082-a52d-4301-8f06-05b30f6f3616,3
f1236409-b5f6-4e40-961c-797b850e225b,4cda01b9-62e2-46c5-830f-b7f262a58fb1,1
47254e22-09a8-4661-b2db-1a7e8d80b746,b66a7143-c18a-43bb-b5dc-06bb5d1d3160,3
d29fbe48-4cb7-46ef-b3ea-67a28a0cd8c0,b86ae24b-6f59-47e8-8adc-b17d88cbd367,2
03232fbc-033a-4ba9-b0d7-195b987682ef,e8b6528e-a830-4d03-a027-473b411c7f02,4
7023672d-7f59-4b86-be86-4d4621ad06ae,35550082-a52d-4301-8f06-05b30f6f3616,4
3af487e1-401f-4269-a6a8-afd4d88c780c,e2e78dfc-f25c-4fec-a002-8e280d61a2f2,1
973443f0-e2ff-472c-8469-f452d0beeeda,64d39754-03e4-4fa0-b1ea-5f4293315f67,4
d7454480-4fa0-416d-b904-aebdbcdd378c,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af,2
40f5d51c-0a3c-481a-96e8-0784818e082d,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc,1
d99f88df-891d-4dc9-8750-aa77271a72d4,e5ee99b6-519f-4218-8b41-62f48f59f700,2
df91aa85-bfc7-4c31-93ef-4cee8d00a343,5b50b820-1d0a-4231-9422-75e7f6b0cecf,4
e85b50e8-357e-45ff-8b8d-1890b9b7d0f0,74aeb414-e3dd-4e8a-beef-0fa45225214d,4
12d71a1a-3762-4e17-a508-6e11b5629852,bb19d194-e1bd-4358-819e-cd1f1b401c0c,3
58d89e41-48a4-49a5-944e-28b4e349288d,e8b6528e-a830-4d03-a027-473b411c7f02,2
29feab11-0894-43f4-bb2b-502453a49f23,a88a23ef-679c-4743-b151-dc7722040d8c,3
2ebd594f-3b44-4b66-87f0-5b2c321086d1,5b50b820-1d0a-4231-9422-75e7f6b0cecf,2
b6d916e6-da31-4145-9edd-8fc76677b55b,c17e63f7-0d28-4a95-8248-b01ea354840e,2
f6eed630-9b01-4f64-81eb-f13be001f2b6,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,4
34d36019-85bf-4260-9b15-1ed4d4ae3ada,be49171b-9f72-4fc9-bf7a-9a52e259836b,4
8329a65b-7ddf-4250-aeee-bd625f8a401a,74aeb414-e3dd-4e8a-beef-0fa45225214d,2
f1236409-b5f6-4e40-961c-797b850e225b,37e0062f-bd15-4c3e-b272-558a86d90598,3
2e40bfc1-f035-4617-a12b-da047e4578c3,c17e63f7-0d28-4a95-8248-b01ea354840e,2
f6b6807a-864d-4fed-b22d-3f2638f21b74,74aeb414-e3dd-4e8a-beef-0fa45225214d,2
63505de8-b2e8-4588-8f0d-b1121bfb75f8,c7050c3b-a898-424d-8d98-ab0aaad7bef4,3
3944bd76-a630-4f50-9f41-b4e985b520ca,37e0062f-bd15-4c3e-b272-558a86d90598,1
5b3044cb-20cd-4a2c-9226-c3d24d488557,e706ab70-b396-4d30-a6b2-a1ccf3625b52,4
38c516e8-b23a-493a-8a5c-bf7b2b9ea995,a88a23ef-679c-4743-b151-dc7722040d8c,1
e60286de-ae1c-4427-8b3c-3f019e93ac7a,35550082-a52d-4301-8f06-05b30f6f3616,4
e2510e94-b61f-4d8f-bf5f-7c13f609f272,80eda933-749d-4fc6-91d5-613d29eb126f,4
aab22458-eebe-4f90-b563-d1eda139e78d,58b575f2-2192-4a53-9d21-df9a0c14fc25,1
5b8caca4-14fb-4813-b0bc-b768c8217a19,615695d3-8ffd-4850-bcf7-944cf6d3685b,3
fe1144d9-15c7-4d10-a533-fee0c06b0bcb,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af,4
1e5fa971-3c0e-4ae8-b5bb-63d6176b82b2,b86ae24b-6f59-47e8-8adc-b17d88cbd367,2
74bae4ca-0322-4e54-ac94-ba84bc63657e,e706ab70-b396-4d30-a6b2-a1ccf3625b52,4
a5db4fd7-bc7c-47d6-a162-e613d905ec82,37e0062f-bd15-4c3e-b272-558a86d90598,4
a11ec73d-efcb-4918-be37-fa6f812d22de,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc,3
74bae4ca-0322-4e54-ac94-ba84bc63657e,e8b6528e-a830-4d03-a027-473b411c7f02,3
0976f5e0-829b-4111-9ae8-3c444a1b26eb,be49171b-9f72-4fc9-bf7a-9a52e259836b,2
a11ec73d-efcb-4918-be37-fa6f812d22de,579f4cd0-1f45-49d2-af55-9ab2b72c3b35,3
08f64f64-8cd5-491a-a5a9-80ffd3321fc9,bb19d194-e1bd-4358-819e-cd1f1b401c0c,3
4a67cffa-e7bc-4d30-bc97-f2c9a71334d1,64d39754-03e4-4fa0-b1ea-5f4293315f67,1
0ecabdf2-fe92-4d66-ad87-6e693748d682,c7050c3b-a898-424d-8d98-ab0aaad7bef4,3
ac999da3-2fbb-40e8-94cc-30d61d765b07,e706ab70-b396-4d30-a6b2-a1ccf3625b52,4
2affb750-b1d9-4b84-b612-8381435bc669,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,4
6b2a45d9-fe4f-4b4d-896d-54c08a71a80f,843b6553-dc6a-4fc4-bceb-02cd39af0168,2
c57a3e41-2e01-4529-a904-054657859dd7,80eda933-749d-4fc6-91d5-613d29eb126f,2
cad92df1-0b1a-4827-a1fc-f20cece591dd,5ceddd13-cf00-481f-9285-8340ab95d06d,2
5b8caca4-14fb-4813-b0bc-b768c8217a19,5b50b820-1d0a-4231-9422-75e7f6b0cecf,3
d9cc0f2f-0be3-4cfc-bec0-fd97eb7977d6,615695d3-8ffd-4850-bcf7-944cf6d3685b,4
bb219a8e-f747-4cc5-ac19-9f505baed9ff,e706ab70-b396-4d30-a6b2-a1ccf3625b52,3
e86dab74-f840-482c-b833-0e60b4e58a27,5ceddd13-cf00-481f-9285-8340ab95d06d,1
c98cb399-9f31-47e9-8394-80b6962cbdae,80eda933-749d-4fc6-91d5-613d29eb126f,2
2fafb5c6-5200-4d9a-af6b-b6517667a1ea,bb19d194-e1bd-4358-819e-cd1f1b401c0c,2
c615ea16-2b87-471c-a40e-f1a1b81df308,843b6553-dc6a-4fc4-bceb-02cd39af0168,1
81617893-be66-4c1e-b73e-a71ece089732,c7050c3b-a898-424d-8d98-ab0aaad7bef4,4
56d043f8-afaf-4a6e-a4d3-8fbd01d8858b,be49171b-9f72-4fc9-bf7a-9a52e259836b,2
12a416f6-08d4-4db5-953e-d683ca9081f6,b66a7143-c18a-43bb-b5dc-06bb5d1d3160,3
2fafb5c6-5200-4d9a-af6b-b6517667a1ea,74aeb414-e3dd-4e8a-beef-0fa45225214d,1
0f7d97e4-6093-489d-b338-e98397482ff3,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,4
fa41614e-38dc-4cfb-ade8-4ffb9d1fed72,58b575f2-2192-4a53-9d21-df9a0c14fc25,2
bd1b29ee-5f35-4a9f-94a5-9faaae412e12,80eda933-749d-4fc6-91d5-613d29eb126f,4
1829f967-79c8-4998-ba9f-9d381728cedd,e706ab70-b396-4d30-a6b2-a1ccf3625b52,3
671aa103-6918-4d9a-89f6-3bd3861f4a9b,bb19d194-e1bd-4358-819e-cd1f1b401c0c,3
35b4cbc7-b92f-400f-b292-8494dbb23567,bb19d194-e1bd-4358-819e-cd1f1b401c0c,1
bbb8264e-cb71-4967-8033-60d7a52ad2fc,5ceddd13-cf00-481f-9285-8340ab95d06d,2
0976f5e0-829b-4111-9ae8-3c444a1b26eb,689fb64e-a4a2-45c5-b9f2-480c2155624d,1
912c0b79-532d-4710-bf23-0f9e227b5864,c7050c3b-a898-424d-8d98-ab0aaad7bef4,2
b047e850-a4f1-4227-94b6-2222d2ff87c2,58b575f2-2192-4a53-9d21-df9a0c14fc25,1
9e4f5468-05ff-4dd3-af20-fcd8c4730ab5,5b50b820-1d0a-4231-9422-75e7f6b0cecf,1
40f5d51c-0a3c-481a-96e8-0784818e082d,b86ae24b-6f59-47e8-8adc-b17d88cbd367,2
da8cbe31-46f8-4b5c-806a-11ba9c40df9a,579f4cd0-1f45-49d2-af55-9ab2b72c3b35,3
b249a133-9d0d-4897-9ee3-0226e76914dc,c7050c3b-a898-424d-8d98-ab0aaad7bef4,4
8385cfcd-2b3f-443a-a676-9756f7eb5404,58b575f2-2192-4a53-9d21-df9a0c14fc25,2
86302f5c-4879-4056-8c99-b3721e83829d,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,1
73bfa842-99f9-4181-883f-08b7795cb167,be49171b-9f72-4fc9-bf7a-9a52e259836b,3
b047e850-a4f1-4227-94b6-2222d2ff87c2,579f4cd0-1f45-49d2-af55-9ab2b72c3b35,3
e4926154-3efe-4c30-860a-5cbb7f97490b,74aeb414-e3dd-4e8a-beef-0fa45225214d,2
867b34a7-c143-45ec-81db-705506a9578b,a88a23ef-679c-4743-b151-dc7722040d8c,2
e60286de-ae1c-4427-8b3c-3f019e93ac7a,5b50b820-1d0a-4231-9422-75e7f6b0cecf,2
7f999c60-f004-4b75-8851-72498dfa47fc,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc,2
e77a9f5e-a3d7-4eed-ba0b-50893cb38f00,74aeb414-e3dd-4e8a-beef-0fa45225214d,4
fd804ab1-fa33-49b5-97a4-5c29d28a5101,64d39754-03e4-4fa0-b1ea-5f4293315f67,4
09431ff6-b550-4301-8d46-fde372e87af9,843b6553-dc6a-4fc4-bceb-02cd39af0168,3
7023672d-7f59-4b86-be86-4d4621ad06ae,b66a7143-c18a-43bb-b5dc-06bb5d1d3160,4
778f8864-d993-4118-b7d6-1ea836ec6791,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,3
fa41614e-38dc-4cfb-ade8-4ffb9d1fed72,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d,2
a132ed5c-7140-41f5-8eb1-992b7aeae11b,5b50b820-1d0a-4231-9422-75e7f6b0cecf,4
5dbde056-632e-484a-a30b-67665cec51ee,e5ee99b6-519f-4218-8b41-62f48f59f700,1
e2b27601-37f6-413d-9377-ed9a3a8a5ac8,c17e63f7-0d28-4a95-8248-b01ea354840e,1
4fe7882d-a063-4afc-95c5-a80430305a22,c7050c3b-a898-424d-8d98-ab0aaad7bef4,3
35b4cbc7-b92f-400f-b292-8494dbb23567,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,1
dc3c0681-9e42-4041-a2eb-576324037da3,be49171b-9f72-4fc9-bf7a-9a52e259836b,1
e2281b91-8575-4da9-9a3a-ab0f19ec584e,615695d3-8ffd-4850-bcf7-944cf6d3685b,2
7023672d-7f59-4b86-be86-4d4621ad06ae,689fb64e-a4a2-45c5-b9f2-480c2155624d,1
82e2a7d2-d8c2-4b37-9f18-bba82f31c5b2,5b50b820-1d0a-4231-9422-75e7f6b0cecf,2
349b5ed3-cac3-401f-aef3-290bc0b8d5d7,b66a7143-c18a-43bb-b5dc-06bb5d1d3160,1
a484481e-ee94-486a-ab20-50c70f8c6674,689fb64e-a4a2-45c5-b9f2-480c2155624d,2
bd760d86-5051-4418-86cc-d97e4deac8af,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d,4
45319e78-6d23-4728-a135-75dbda6bde49,e5ee99b6-519f-4218-8b41-62f48f59f700,1
a96878e4-9618-4f85-8fe0-6e2e938e0b24,bb19d194-e1bd-4358-819e-cd1f1b401c0c,2
3dd8be7e-c2c0-4141-953f-1ce79cff87b8,80eda933-749d-4fc6-91d5-613d29eb126f,2
cec02b6d-c997-4cad-8ab8-141c7a30aaf0,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,4
859841a2-a2fa-4d7b-a749-8cd37b31b1ed,37e0062f-bd15-4c3e-b272-558a86d90598,4
cb9cd4d2-3bce-4173-8303-62e581e91ac7,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d,4
0b0d8f13-ca94-4686-b3d3-68ae3aa4bad3,843b6553-dc6a-4fc4-bceb-02cd39af0168,4
e3965ae6-8792-422f-bae0-ecbce4da50aa,615695d3-8ffd-4850-bcf7-944cf6d3685b,1
667f2f4e-4262-425d-bf66-9b600af692a6,64d39754-03e4-4fa0-b1ea-5f4293315f67,2
6f89159f-8046-4bae-a680-34ca13c9d4fa,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,3
937b130d-c75f-47c6-913f-ca7717e82dae,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d,2
19644506-d739-4f1b-baf7-3ecc8833c329,e2e78dfc-f25c-4fec-a002-8e280d61a2f2,2
55164b42-78d3-4c4e-9dd3-cce61b956403,615695d3-8ffd-4850-bcf7-944cf6d3685b,3
b15964ec-1e59-4258-9ecb-bcaac33cd071,be49171b-9f72-4fc9-bf7a-9a52e259836b,4
ffd7d39a-e3b5-43dc-97b7-f6f5443ae314,4cda01b9-62e2-46c5-830f-b7f262a58fb1,3
8298fb27-518c-4b2c-9fd8-391737ceb777,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,2
fe1144d9-15c7-4d10-a533-fee0c06b0bcb,c17e63f7-0d28-4a95-8248-b01ea354840e,1
99127f5a-b3a4-440e-87c1-c78861ac2ca8,bb19d194-e1bd-4358-819e-cd1f1b401c0c,2
180dc7bb-b42a-4aa6-b52a-9fe5864e3190,b66a7143-c18a-43bb-b5dc-06bb5d1d3160,2
f5df9a3a-9a21-4648-a03f-bdaf633969e4,74aeb414-e3dd-4e8a-beef-0fa45225214d,4
5dbde056-632e-484a-a30b-67665cec51ee,e2e78dfc-f25c-4fec-a002-8e280d61a2f2,4
973443f0-e2ff-472c-8469-f452d0beeeda,b66a7143-c18a-43bb-b5dc-06bb5d1d3160,3
3ca15482-7645-4af2-bb53-7a853432a492,64d39754-03e4-4fa0-b1ea-5f4293315f67,4
333db7e3-aba5-4988-b61f-ced40037b5c8,e706ab70-b396-4d30-a6b2-a1ccf3625b52,1
10408b83-26cc-4eb8-bd08-38435207099e,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,4
81617893-be66-4c1e-b73e-a71ece089732,64d39754-03e4-4fa0-b1ea-5f4293315f67,2
45319e78-6d23-4728-a135-75dbda6bde49,b86ae24b-6f59-47e8-8adc-b17d88cbd367,1
b4eec587-6bca-4b2a-b3d3-ef2db72c4a4f,e2e78dfc-f25c-4fec-a002-8e280d61a2f2,2
c0873253-7827-4831-aa92-19c38372e58d,35550082-a52d-4301-8f06-05b30f6f3616,3
3944bd76-a630-4f50-9f41-b4e985b520ca,e2e78dfc-f25c-4fec-a002-8e280d61a2f2,2
e42ba9a9-986a-4f00-8dd2-5cf8462c74ea,5b50b820-1d0a-4231-9422-75e7f6b0cecf,4
e03c0b27-dcb0-4b48-a36e-1c5f013d11d9,d3e228db-8ca5-42ad-bb0a-2148e876cc59,4
c8ec734f-2f92-4d17-80bf-71de0afd713d,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,3
