order_id,user_id,promo_id,address_id,created_at,order_cost,shipping_cost,order_total,tracking_id,shipping_service,estimated_delivery_at,delivered_at,status
aafb9fbd-56e1-4dcc-b6b2-a3fd91381bb6,e879df28-ff9c-4900-b99c-c769ec349316,,959fc946-4baf-457f-8290-2a7d0e7fc3f7,2021-02-11T11:44:42Z,45.0,5.13,50.13,,,,,preparing
7cbec68e-07c8-4476-86b4-90549db95454,d055abf7-ba8e-463b-975a-c5cb10f6d8eb,,8b7e7226-a1e0-4fbf-a0a9-60c38d3e3347,2021-02-10T01:52:22Z,561.5,2.92,564.42,5108cc8a-e99c-445e-adc2-10298c053c1a,fedex,2021-02-13T01:52:22Z,2021-02-15T01:52:22Z,delivered
f61a095b-7537-4869-aeff-1433277fa898,62c29c95-e8ec-4b77-a7fa-550820017bff,,4983fb6f-b53f-4022-95ca-d17eb4974093,2021-02-11T01:00:11Z,305.5,8.82,314.32,ccb866e8-95b3-4894-9cd4-d5db65c3cd16,dhl,2021-02-14T01:00:11Z,2021-02-16T01:00:11Z,delivered
09853043-de2b-4ab4-a47a-4cb90a13a27e,d78268b1-7168-49f4-8f6f-db436afb5a6f,,24b83ef4-4f28-408a-bea9-171ddaf094a7,2021-02-11T10:12:41Z,60.5,3.76,64.26,b611857e-7414-4621-b487-619b0d5a2436,fedex,2021-02-14T10:12:41Z,2021-02-12T10:12:41Z,delivered
ac999da3-2fbb-40e8-94cc-30d61d765b07,ac8cea7f-30b1-498d-8baa-d5ea2b32d138,,be19b416-2a93-4ad7-8fdd-f0ae8f4eec2a,2021-02-11T10:50:00Z,418.0,4.64,422.64,8d909da1-b5b5-4245-abb1-a387b98d649b,ups,2021-02-16T10:50:00Z,2021-02-18T10:50:00Z,delivered
e2510e94-b61f-4d8f-bf5f-7c13f609f272,dc41b3dc-c270-46ce-a7b7-1f27c178765c,,4983fb6f-b53f-4022-95ca-d17eb4974093,2021-02-10T23:57:07Z,605.3,9.97,615.27,9935815e-8420-436b-ac7d-87294e2b5d41,ups,2021-02-15T23:57:07Z,2021-02-16T23:57:07Z,delivered
0a5be7a1-f4b1-4833-b4fa-72a9276c63bf,9cfa05e2-606b-4080-8bac-96e3986f1704,,be19b416-2a93-4ad7-8fdd-f0ae8f4eec2a,2021-02-10T19:19:53Z,123.8,4.98,128.78,591e0d3a-b935-4d5c-bf31-e6a2cb75f103,ups,2021-02-12T19:19:53Z,2021-02-14T19:19:53Z,delivered
1559d243-a71a-4568-ac1b-a6175099e006,6cf2751f-d815-4fbc-b04a-245c1301574c,,302bfd3c-795c-4eef-b1e7-627897f6861e,2021-02-10T03:22:09Z,122.0,6.67,128.67,e88410ac-0042-4305-9661-bf63b17236b0,usps,2021-02-15T03:22:09Z,2021-02-17T03:22:09Z,delivered
0b926971-0595-47de-a881-26c82d880ed4,f36630d8-e3d9-4e23-acc0-ffd86e661c26,,edd6e563-bce1-4c84-859d-31cae681f40b,2021-02-10T12:42:49Z,296.0,5.71,301.71,90ab8662-a7d0-4b2f-aaa4-3c8c1eefb772,ups,,2021-02-17T12:42:49Z,delivered
e4132e2f-e65c-407f-87f1-27c416702bf2,1e06f0d8-776e-4309-92ec-f9f54d1d1679,,994b670f-e529-4a97-9826-448f7f9fbf80,2021-02-11T02:54:39Z,30.0,9.55,39.55,727ad67d-8713-4771-80e6-8146ec975ff2,ups,2021-02-14T02:54:39Z,2021-02-14T02:54:39Z,delivered
fafde59f-fc4a-4d5f-865e-ff13c8ab6d06,c4f8645d-471d-4c3b-aa5c-dd2f30115669,,ff8d0181-f21e-4235-bf7c-e5f917c6b55f,2021-02-10T14:33:34Z,202.0,4.75,206.75,b0867a83-05d3-4288-8975-f23617c27aa9,ups,2021-02-12T14:33:34Z,2021-02-17T14:33:34Z,delivered
497e5ef8-5bf6-424c-9d05-f5a467c2d23a,5de439eb-6bc7-4fc2-ba0e-a3bf8a286d63,,28d7931e-b044-49f6-ac58-fabf1151055a,2021-02-10T16:55:52Z,186.5,8.35,194.85,51e132a1-3045-4648-bb6e-fa56c4dbcc76,ups,,2021-02-17T16:55:52Z,delivered
fa41614e-38dc-4cfb-ade8-4ffb9d1fed72,c4f8645d-471d-4c3b-aa5c-dd2f30115669,,2ccdea45-e41c-4845-8252-50c2f568e0db,2021-02-10T14:17:38Z,410.75,8.28,419.03,60418ca5-9737-4e16-a7c2-286ad5ab5665,usps,2021-02-12T14:17:38Z,2021-02-16T14:17:38Z,delivered
e2281b91-8575-4da9-9a3a-ab0f19ec584e,d165b2ff-dfe1-40d0-bda0-a25e82b95870,,2b514c51-d01b-4d26-be99-4a1fa99bf322,2021-02-10T18:39:59Z,30.0,7.37,37.37,0007698e-0b78-469e-a761-4cfeebd10067,ups,2021-02-13T18:39:59Z,2021-02-14T18:39:59Z,delivered
c20d15c3-b463-49d9-a114-905c83bbf357,85362f90-0066-4b3b-b0d5-2e919acda80d,instruction set,71aa45c1-ce05-43b5-a52a-6145ab435c69,2021-02-10T00:46:35Z,240.5,5.4,232.9,70360c85-b89d-4333-8066-26cdda56a9af,fedex,2021-02-14T00:46:35Z,2021-02-16T00:46:35Z,delivered
a7cf9a95-2f89-4c41-bc7d-1ba891946f76,17c49262-1f0c-46d1-a6ba-bacc19f08a86,,609af927-16f8-450a-ade4-1e06724e9feb,2021-02-10T09:59:41Z,122.0,3.96,125.96,a6e167c5-3924-4b71-89d5-fe46145c27b2,usps,2021-02-14T09:59:41Z,2021-02-15T09:59:41Z,delivered
5b3044cb-20cd-4a2c-9226-c3d24d488557,7193aa74-ca9f-4769-b290-a817bd2e4266,,1ceb9167-9852-45a7-8109-57b077d8a2e0,2021-02-11T02:46:22Z,342.0,8.52,350.52,e0ff8be9-55cb-47de-a5f3-a260571b837c,fedex,2021-02-12T02:46:22Z,2021-02-17T02:46:22Z,delivered
265f9aae-561a-4232-a78a-7052466e46b7,5555f2b6-d408-419f-aa60-22c0f0440f50,,4d9d28c3-6e38-48e7-9960-f244a3e72d9d,2021-02-11T05:06:33Z,167.4,1.18,168.58,,,,,preparing
d915aef6-3ddc-465a-a27d-e9a9f01eae18,19ac513f-b77e-4808-ade4-284ece721d91,,fc458964-6e05-46e7-8717-c8c7798e78aa,2021-02-10T00:24:21Z,101.5,2.19,103.69,301a8e99-cfec-41c9-9964-866645a10078,ups,2021-02-13T00:24:21Z,2021-02-17T00:24:21Z,delivered
af1c67f7-bbde-4f2f-99d0-2e19242141c2,e0d9d6a2-d95a-4c56-b2df-654eca4d3bae,,23f4d3fc-7192-44eb-a1c6-c3d93eed0a42,2021-02-11T22:51:46Z,121.0,1.97,122.97,6729514d-0b66-4440-8092-ba22fae0d5d4,usps,2021-02-13T22:51:46Z,2021-02-15T22:51:46Z,delivered
e42ba9a9-986a-4f00-8dd2-5cf8462c74ea,60bc96e0-dcf5-438d-8e11-7ab3f6ac6e96,,fb0c8410-558a-4a65-bc50-6f82c32c7d1a,2021-02-11T10:11:14Z,246.0,7.88,253.88,,,,,preparing
191f7ddb-6fac-4ced-905c-307b6b8a1f29,5faf7aa9-ca1a-44b6-bc00-5954bc39cc91,,a6dd4d60-8756-4967-8dd6-e7deaa538bc6,2021-02-10T04:25:15Z,105.75,4.65,110.4,528a581e-8b45-4070-9359-8a9ed56f2f90,fedex,2021-02-14T04:25:15Z,2021-02-16T04:25:15Z,delivered
bd1b29ee-5f35-4a9f-94a5-9faaae412e12,4340de09-99b5-451b-ada3-168228a08cf9,Mandatory,d7f05c8c-d055-481f-a427-77aded0fd4ce,2021-02-10T22:18:42Z,445.55,6.83,432.38,98aea485-2e9f-4f8f-a067-3d3be6ee55e3,ups,2021-02-15T22:18:42Z,2021-02-11T22:18:42Z,delivered
76198fb9-1fa6-4fe6-9053-1cbad61c4730,eb8ac155-9558-47a2-ad5d-3a2518ec563c,,abf50534-9e5b-4e95-9548-2008505f40a2,2021-02-11T03:56:47Z,241.5,5.1,246.6,6cf159eb-799c-4b74-8896-675d12f72750,ups,2021-02-15T03:56:47Z,2021-02-16T03:56:47Z,delivered
b4eec587-6bca-4b2a-b3d3-ef2db72c4a4f,393de08c-725c-457a-a591-16030480eb80,Digitized,b77fd02e-2ad1-4235-8ea9-d9ea509d9c04,2021-02-11T12:10:50Z,116.5,6.22,111.72,,,,,preparing
f6b6807a-864d-4fed-b22d-3f2638f21b74,85362f90-0066-4b3b-b0d5-2e919acda80d,,3a286955-76c1-4b50-b5fc-61e4e4e3be4d,2021-02-10T08:19:35Z,61.9,1.26,63.16,2d812246-7139-4437-a0a8-6dbc7b172dbb,ups,2021-02-12T08:19:35Z,2021-02-16T08:19:35Z,delivered
5b13b820-a450-42d2-aaaa-a8a9c5fbd48c,db41a6d4-70fc-43b1-82a5-393b46a2bdfa,,9b6a4ed6-6c27-4102-8d5f-5db7435e80ee,2021-02-10T20:45:48Z,90.75,4.83,95.58,582632b4-2889-469a-a417-4342889c7552,ups,2021-02-12T20:45:48Z,2021-02-16T20:45:48Z,delivered
55288bb6-9a28-483f-a005-ceef70079c72,6d37adeb-4c53-4167-b170-c89e4bd1764a,,e6572a36-e4ae-4daa-8c05-692490c310a1,2021-02-11T10:47:31Z,15.0,9.98,24.98,7f8207cf-2db6-485c-90b7-bcbedb8c4fbd,usps,2021-02-14T10:47:31Z,2021-02-18T10:47:31Z,delivered
cc2bd924-fb17-408c-93b5-cc01cf8e9ef0,b6b40cce-8d02-4fe5-8bee-5eadbcb56a01,,e71bd22e-7711-405f-9d7e-2a7824d68a6a,2021-02-11T15:31:40Z,244.55,6.73,251.28,6b427193-762c-4768-9d9d-ae3f4a02933b,usps,2021-02-12T15:31:40Z,2021-02-16T15:31:40Z,delivered
db7957ce-8b32-41bb-868f-c8e9cce8f1a3,d055abf7-ba8e-463b-975a-c5cb10f6d8eb,,abf50534-9e5b-4e95-9548-2008505f40a2,2021-02-11T04:20:00Z,221.75,3.89,225.64,2f3a45b8-b856-4228-91f8-7bbeaad4dcd5,ups,2021-02-13T04:20:00Z,2021-02-17T04:20:00Z,delivered
06b914dd-d6fc-44ea-a52e-10eadebb5183,58367695-0c22-415d-9704-bd8f73bb2e8f,,131db634-55f8-4fb6-98f3-624ec32a94b8,2021-02-10T17:29:55Z,95.0,7.5,102.5,3330f149-af55-4680-a2c6-35501df5687b,ups,2021-02-13T17:29:55Z,2021-02-15T17:29:55Z,delivered
67ae065f-0e88-4dcd-bf78-95f5f4613c69,0babae9e-2656-4dcb-b454-47d88d47c920,instruction set,abf50534-9e5b-4e95-9548-2008505f40a2,2021-02-11T11:11:14Z,383.0,2.37,372.37,,,,,preparing
e9891ca7-3306-4f75-93fd-c04b976f9641,707a74bd-593f-4bdc-85e3-b8ff6b538399,,4a9bcc05-a07b-4507-9d42-a2325a4844fa,2021-02-10T19:21:18Z,483.5,1.69,485.19,66088a06-958d-47e2-baf3-0324c5198e8e,fedex,2021-02-13T19:21:18Z,2021-02-16T19:21:18Z,delivered
08cbcbdc-781b-434d-a70b-4955117596a1,93908a68-20b7-44ba-b6c1-6f4cc57d7726,,cdac5d06-ad99-49f6-abb0-df87017dccfd,2021-02-11T09:59:37Z,273.25,2.93,276.18,03b4b7c8-e8e6-4cf5-b43f-06bc819eb230,ups,2021-02-12T09:59:37Z,2021-02-13T09:59:37Z,delivered
0669a520-9c7e-424d-a279-ee96f6f25aec,78fe6452-8a56-4226-ae22-f372116b12ff,,c8e06217-c625-471f-8cdc-88c3e39f6b2c,2021-02-10T13:37:32Z,86.25,4.35,90.6,cf87b5ba-1e2f-4e3c-9102-eef6c220c5d1,ups,,2021-02-14T13:37:32Z,delivered
0976f5e0-829b-4111-9ae8-3c444a1b26eb,ee92f1cf-3bcf-4cea-a8d4-ac5ce812de46,,a4fbed7c-7bdd-465d-bdcd-ab0c4c68f300,2021-02-10T16:47:23Z,278.25,8.93,287.18,4983aff2-fccb-4c9d-951e-884e9ef7e7f5,usps,2021-02-15T16:47:23Z,,shipped
da8cbe31-46f8-4b5c-806a-11ba9c40df9a,f36630d8-e3d9-4e23-acc0-ffd86e661c26,,994b670f-e529-4a97-9826-448f7f9fbf80,2021-02-10T11:38:51Z,516.0,8.7,524.7,41b5dfbf-786f-46c8-91db-3988301d3c0f,ups,2021-02-14T11:38:51Z,2021-02-11T11:38:51Z,delivered
a2c0226b-46d1-4100-9eff-f9d5b3255850,c4f8645d-471d-4c3b-aa5c-dd2f30115669,,be95b20d-a774-4572-b1ff-fd2c2c657568,2021-02-10T06:17:21Z,212.0,7.37,219.37,455d4f5f-9b48-42b2-89ba-bfb63c55fbf9,ups,2021-02-13T06:17:21Z,2021-02-17T06:17:21Z,delivered
7148959b-5081-4702-83c5-d262cc357eae,6d37adeb-4c53-4167-b170-c89e4bd1764a,,2b514c51-d01b-4d26-be99-4a1fa99bf322,2021-02-10T05:32:12Z,101.5,6.16,107.66,e386d0e1-2eba-4046-94c4-24ab656b0521,ups,2021-02-15T05:32:12Z,2021-02-11T05:32:12Z,delivered
942af8de-9bef-48e3-8fda-2341f20d2fbe,0babae9e-2656-4dcb-b454-47d88d47c920,,4d9d28c3-6e38-48e7-9960-f244a3e72d9d,2021-02-10T11:26:45Z,276.75,4.8,281.55,6da0f9a4-1d8e-47d5-b3ed-8be1edb34e93,usps,2021-02-15T11:26:45Z,2021-02-13T11:26:45Z,delivered
5dbde056-632e-484a-a30b-67665cec51ee,2f0a3789-41ac-4732-bf29-b3ea5f4ed831,,b3315b61-f1a6-4dbc-b08b-d65b38aa6f77,2021-02-11T10:22:33Z,679.35,5.81,685.16,89822572-41fb-421f-a450-c63f237c8b4b,ups,2021-02-15T10:22:33Z,2021-02-16T10:22:33Z,delivered
d01dd09a-42bf-4987-af15-960fda67b02a,78955b0f-6e77-44d6-89b5-18097afb0580,,177f1c47-e34a-4c5d-b704-330376ba6ae2,2021-02-11T21:10:31Z,111.5,9.25,120.75,d96f116e-cd40-47f3-91a2-814a00765b67,ups,2021-02-16T21:10:31Z,2021-02-17T21:10:31Z,delivered
bbd9db3c-9553-43b8-8223-c8d204ba5129,8f61f71f-2321-4365-a17d-8e808b3151d2,,ff8d0181-f21e-4235-bf7c-e5f917c6b55f,2021-02-10T18:24:45Z,161.5,6.94,168.44,94ae9c7f-7bfa-4449-9419-d0435fed7be0,fedex,2021-02-12T18:24:45Z,2021-02-13T18:24:45Z,delivered
63505de8-b2e8-4588-8f0d-b1121bfb75f8,b49e6c79-09ad-41b2-9ed6-44570f83a3f8,,e080edb5-bf24-43dd-a9cd-f1419a240fa7,2021-02-10T13:05:57Z,573.75,3.16,576.91,e70ccf15-dd64-4aef-bfe4-2821f8241f23,ups,2021-02-15T13:05:57Z,2021-02-17T13:05:57Z,delivered
90ffdce6-ac7d-46e1-b2b1-310b41b2c789,4dae48a6-8206-46eb-b629-fec4a99306ec,,d7f05c8c-d055-481f-a427-77aded0fd4ce,2021-02-10T15:26:12Z,15.0,2.59,17.59,980b08d8-142e-4a45-ab9c-77d0e7b2a169,usps,2021-02-11T15:26:12Z,2021-02-17T15:26:12Z,delivered
692abf44-42fb-4cd3-8076-d9346d57211c,dbc936d7-51da-4dfa-9dd9-7ce399b466df,,280bb1a8-d59e-4ada-b479-a4d47163130e,2021-02-11T00:38:58Z,210.5,8.39,218.89,0cd76fd4-03c9-4f43-9f07-6eaf6326bbe3,usps,2021-02-14T00:38:58Z,2021-02-18T00:38:58Z,delivered
71c94abb-281b-44d8-b082-7848ae8e88d8,d78268b1-7168-49f4-8f6f-db436afb5a6f,,89f9c593-3ac8-4f50-ab01-01b4a2e27eaa,2021-02-10T23:55:17Z,91.5,7.53,99.03,2282603e-5bd6-447b-95df-acd21f8707ce,fedex,2021-02-15T23:55:17Z,2021-02-13T23:55:17Z,delivered
333db7e3-aba5-4988-b61f-ced40037b5c8,6d37adeb-4c53-4167-b170-c89e4bd1764a,,be19b416-2a93-4ad7-8fdd-f0ae8f4eec2a,2021-02-11T18:01:25Z,177.0,1.61,178.61,d373b271-7296-4e49-8db1-45021d47a222,ups,2021-02-13T18:01:25Z,2021-02-15T18:01:25Z,delivered
29d20dcd-d0c4-4bca-a52d-fc9363b5d7c6,2a6f290c-40f8-4705-89d9-e8aeb6a4fa7b,,aa61ded6-4588-48dd-9759-1bd36ec5d787,2021-02-10T02:37:36Z,543.0,2.06,545.06,,,,,preparing
4fe7882d-a063-4afc-95c5-a80430305a22,79bdfd27-a0a7-4e4f-9d75-0c12c72ce7f1,,b77fd02e-2ad1-4235-8ea9-d9ea509d9c04,2021-02-11T16:12:05Z,298.25,7.08,305.33,6ad98e61-54d0-4343-9398-91c2af780281,fedex,2021-02-12T16:12:05Z,,shipped
a132ed5c-7140-41f5-8eb1-992b7aeae11b,48fd8fef-ef87-4609-aac6-a8495b2feb50,,cdac5d06-ad99-49f6-abb0-df87017dccfd,2021-02-11T11:51:28Z,323.5,8.95,332.45,98f445e4-7953-4028-9f66-a8805b97756a,fedex,2021-02-15T11:51:28Z,2021-02-14T11:51:28Z,delivered
69804412-006d-40a8-909a-d68710725db6,6514b5a0-6388-4940-b6db-ed6f4e010ad5,,89ab3752-1119-4f9e-9766-0d6883501434,2021-02-11T00:29:14Z,50.25,8.56,58.81,f11d6036-b3f3-4380-a03d-a18a8752cf6a,fedex,2021-02-16T00:29:14Z,2021-02-12T00:29:14Z,delivered
8298fb27-518c-4b2c-9fd8-391737ceb777,8ac6bb3e-7dc0-4cdb-90f2-a31db50547db,,71c60b11-0457-40c4-91ca-b86e0631f1eb,2021-02-11T14:09:20Z,90.0,1.89,91.89,49f10900-730f-4cf9-b084-4b5c3c206ea8,fedex,2021-02-12T14:09:20Z,2021-02-12T14:09:20Z,delivered
6b2a45d9-fe4f-4b4d-896d-54c08a71a80f,4d3c9f53-0667-4a80-8259-12200fe75761,leverage,89ab3752-1119-4f9e-9766-0d6883501434,2021-02-10T11:49:46Z,201.5,4.59,196.09,4e7bf7b3-d3fd-486f-8a9d-368dc83ea8bd,ups,,2021-02-11T11:49:46Z,delivered
1829f967-79c8-4998-ba9f-9d381728cedd,db41a6d4-70fc-43b1-82a5-393b46a2bdfa,Mandatory,6b49d7c6-6ede-4a8a-ade1-ec5888c7ce14,2021-02-10T21:22:42Z,451.5,7.44,438.94,63c66301-a47f-462b-b6f3-7e981d030ee2,fedex,2021-02-13T21:22:42Z,,shipped
42ec61e5-e1ff-4dee-b507-3e466e5d1768,6cbe0665-0001-43b3-98af-7cd3909b1b28,,280bb1a8-d59e-4ada-b479-a4d47163130e,2021-02-11T05:52:18Z,122.85,5.07,127.92,eb66cdbf-bda3-4ccf-884c-1bb5dc580f4d,ups,2021-02-15T05:52:18Z,2021-02-16T05:52:18Z,delivered
9d24b74d-0aaf-45ab-954e-5d8e435a3366,20e2eaa5-e8b9-4675-bc3b-11c048b060d9,,fe794a2d-aa57-4ef1-8948-e0491e1ca3c1,2021-02-10T17:46:27Z,121.5,4.74,126.24,b0e50484-6d2e-437b-acf8-b36ca0558774,fedex,,2021-02-12T17:46:27Z,delivered
c08e2beb-24ee-4915-8668-dabe2306c6ca,5943d612-56e1-449a-b891-c501bcea5c34,,4a30ec6b-111e-4142-9079-956394e1e4c7,2021-02-11T22:43:50Z,323.0,9.15,332.15,48e73678-2069-4d6c-a802-fecdf345f3ab,ups,2021-02-13T22:43:50Z,,shipped
c0873253-7827-4831-aa92-19c38372e58d,48ebf150-7cb7-4358-a5ef-1a2b0aa831b9,,4934ebb8-8950-4bd0-87ba-a1532716e54d,2021-02-11T17:11:14Z,336.75,9.52,346.27,,,,,preparing
e2729b7d-e313-4a6f-9444-f7f65ae8db9a,2bfd97fc-be3c-4137-8996-b44907a368d2,,aa61ded6-4588-48dd-9759-1bd36ec5d787,2021-02-10T11:25:33Z,380.0,7.5,387.5,,,,,preparing
d6ae6182-1c85-4b8e-a7a0-d150b08cab27,ab21c3fa-34c7-4858-bee5-193775913caf,,b3315b61-f1a6-4dbc-b08b-d65b38aa6f77,2021-02-11T12:49:19Z,172.75,8.38,181.13,ca6b1726-8e04-4016-8743-53e598917255,usps,2021-02-12T12:49:19Z,2021-02-14T12:49:19Z,delivered
27897d11-f7a3-424a-bc4b-50c0487d12d1,6d37adeb-4c53-4167-b170-c89e4bd1764a,,aa61ded6-4588-48dd-9759-1bd36ec5d787,2021-02-10T17:15:59Z,577.0,6.18,583.18,90ff417d-90e2-4a2e-8e64-a950e63c2157,ups,2021-02-14T17:15:59Z,2021-02-11T17:15:59Z,delivered
c8ec734f-2f92-4d17-80bf-71de0afd713d,467a047e-c8df-4304-8fc9-949acd7bcf4a,,582148c7-44d6-4247-83ab-cd65557569b5,2021-02-10T13:01:59Z,135.0,3.14,138.14,222af431-baed-4b39-bf00-32c768a6a992,ups,2021-02-14T13:01:59Z,2021-02-14T13:01:59Z,delivered
843b5729-e193-4a16-834e-7447e35a37c8,1690815f-a96f-4f41-af89-bde6e90ad560,,8b7e7226-a1e0-4fbf-a0a9-60c38d3e3347,2021-02-11T07:08:41Z,161.0,9.99,170.99,ed0da0c5-298b-40ec-a382-a0038c9e5eb7,ups,2021-02-15T07:08:41Z,2021-02-13T07:08:41Z,delivered
e77a9f5e-a3d7-4eed-ba0b-50893cb38f00,6d37adeb-4c53-4167-b170-c89e4bd1764a,,b2b4d6cd-3c94-40e0-99aa-9dd9ba011ca6,2021-02-11T03:54:07Z,383.8,7.16,390.96,19d1c8c0-2446-4282-88f8-bd1079a43037,fedex,2021-02-12T03:54:07Z,2021-02-13T03:54:07Z,delivered
f7379c32-fa41-43e5-b979-26053b9a60a3,48c5ab18-4e44-40cb-8776-a19da0a86ffa,,8b7e7226-a1e0-4fbf-a0a9-60c38d3e3347,2021-02-10T07:32:20Z,60.75,6.08,66.83,9e897f6a-1e71-4a12-8841-31ca73af745c,usps,2021-02-11T07:32:20Z,2021-02-12T07:32:20Z,delivered
3af487e1-401f-4269-a6a8-afd4d88c780c,1fada2e4-1018-48f1-84dc-802dc99171fe,,902bcb47-051b-4375-9dc0-485b3172b89b,2021-02-10T13:05:01Z,336.75,8.68,345.43,90507393-38e1-4bb0-84b3-6b2a49e13a98,ups,2021-02-14T13:05:01Z,2021-02-14T13:05:01Z,delivered
3332bd19-5807-4a5f-8894-8f1fee628adf,1fada2e4-1018-48f1-84dc-802dc99171fe,Mandatory,a81e134c-8135-44ab-bda4-66b29e5175ca,2021-02-11T03:04:28Z,517.75,3.8,501.55,2184f126-3a9e-4dfd-9fd9-d5da1bfd06bc,ups,2021-02-13T03:04:28Z,,shipped
b245fe74-2070-4203-848c-85d4b59f8eef,96ca8e55-2cbd-4c9b-9540-ff0ac6309797,,b3315b61-f1a6-4dbc-b08b-d65b38aa6f77,2021-02-10T12:43:17Z,641.5,1.3,642.8,,,,,preparing
2bfad5b6-b4ad-47e2-a316-8b7dc7fbc246,8ac6bb3e-7dc0-4cdb-90f2-a31db50547db,,8b7e7226-a1e0-4fbf-a0a9-60c38d3e3347,2021-02-11T11:51:45Z,293.5,6.09,299.59,4cc535d1-8f2d-4cd2-907c-abbdb98c7236,ups,2021-02-13T11:51:45Z,2021-02-12T11:51:45Z,delivered
3c6072c0-399c-4250-86f4-86024e4a18c5,d165b2ff-dfe1-40d0-bda0-a25e82b95870,,d7f05c8c-d055-481f-a427-77aded0fd4ce,2021-02-10T01:31:19Z,150.75,6.88,157.63,4a762117-eca8-4a36-bfb5-400be2b805f4,ups,2021-02-13T01:31:19Z,2021-02-13T01:31:19Z,delivered
912c0b79-532d-4710-bf23-0f9e227b5864,e93257ac-2915-409b-a527-f8d5a089f155,,b5d85492-b403-4f52-a42b-4363716f4cfb,2021-02-11T21:39:37Z,508.4,2.09,510.49,a4b4c21e-cf53-49ab-8c59-2c1af8a66618,usps,2021-02-13T21:39:37Z,2021-02-12T21:39:37Z,delivered
4c0ffd68-11fc-4dcd-b979-c910412a16bf,29246f52-de26-4867-b464-7c5973526202,,71c60b11-0457-40c4-91ca-b86e0631f1eb,2021-02-10T02:30:40Z,236.25,2.32,238.57,5182441a-739a-4bb6-b59e-8cf8babd3fee,ups,2021-02-13T02:30:40Z,2021-02-15T02:30:40Z,delivered
